Id,CaseDate,CityName,CityId,Summary,CaseTitle,Type
160673980875804708,2025-03-17T16:00:00Z,臺中市,4,"一開始，我是在LINE的591房屋買賣群組裡認識了一位名叫陳安欣的女子。她看起來相當專業，聊著聊著，她提到自己有在投資虛擬貨幣，還說這是一個穩賺不賠、低風險、高報酬的好機會。
她強調：「這是內部投資機會，一般人不容易加入！我願意帶你一起賺錢！」我有點心動，於是她請我加入幾個投資LINE群組，像是：「幣勝科技」、「COINSHA」、「幣來投資股份有限公司」等，還有一個專門的「客服人員」。這些群組裡的人都在討論如何賺大錢，還有人分享自己的「成功案例」，讓我更加相信這是真的。🔹 一開始有賺錢，後面卻要「不斷加碼」在對方的指導下，我在114年1月14日開始了第一筆投資。我選擇用臨櫃提領現金的方式，把錢交給對方。第一次投資後，帳戶裡果然顯示有獲利，我心想：「這真的可以賺！」於是，我開始投入更多資金。但隨著時間過去，對方開始遊說我「加碼」，並給出各種理由讓我持續投入：🔸 「這是VIP專案，投入越多，獲利越高！」🔸 「這次行情大好，再加碼一次，你的收益會翻倍！」🔸 「再多存一點，你的帳戶就可以升級到高級投資人，回報更快！」為了賺更多錢，我陸續透過臨櫃提款、跟家人借錢、甚至辦理房屋貸款，總共面交了六筆現金，還有一次親自去貨幣交易平台的實體店面交付現金。🔹 突然「無法出金」，還要求繳稅！
當我覺得時機成熟，準備把投資金額領出來時，系統卻跳出：「您的帳戶需要繳納 20% 交易所得稅，才能出金！我聯繫客服，對方表示：「這是Trust Wallet的規定，所有投資人都必須先繳稅，才可以提款！」我開始緊張，因為這筆「稅金」數額不小，而我已經幾乎把全部資金都投入了！我跟對方爭論：「我賺的錢還沒拿到，為什麼要先繳稅？」對方回覆：「這是國際交易的標準規範，所有人都這樣操作，請放心！」此時，我終於意識到——這是一場精心設計的詐騙！我試圖再次聯繫「陳安欣」和那些客服人員，卻發現他們全都已讀不回，甚至把我封鎖！這時，我才驚覺自己掉入了一場精心設計的虛擬貨幣詐騙陷阱，於是趕緊前往派出所報案，希望能夠追回損失。",假投資詐騙,假投資
131956022880243713,2024-12-28T16:00:00Z,基隆市,15,我於社群軟體Facebook看到一則投資廣告，後點擊進入跳轉至LINE，歹徒便偽裝成投資名師身分，慫恿我至對方提供的APP，並於聊天過程中誘騙我於名稱【永創】之APP內進行投資，誆稱保證獲利、穩賺不賠，我遂依指示至該APP申請帳號，過程中他教我提供身分證照片，後續輸入帳號密碼，我也不疑有他投入越多金額，並依照歹徒指示匯款及面交，共新台幣2000000元，過程中有出金獲利過，惟因對方突然將其踢出群組且以讀不回，且經警方通知其匯款帳號疑為詐騙帳號，始驚覺遭詐，故其至所報案。,假投資詐騙,假投資
121262035781554180,2024-11-29T16:00:00Z,新北市,2,"我在臉書上看到一則股票投資廣告，聲稱獲利25%，我掐指一算，那我投資個100萬，不就可以支應我生活開銷了嗎，點進去後加入了一個LINE群組，裡面每天都有熱烈的投資討論和成功案例的分享。群組裡的「投資顧問」不僅熱心教學，還建議我參與高回報的專案。對方強調，只要面交款項即可立即操作投資，獲利速度很快。
某天，我帶著30萬元，在住家附近與他們指定的專員面交。當專員交付收據時，他信誓旦旦地保證這是我致富的第一步。隨後，他不斷催促我追加資金，稱「最好的投資就是現在」。於是，又面交了70萬元。幾天後，我被告知要抓住一個千載難逢的大賺機會，需立即匯款200萬元。這次，我前往聯邦銀行準備辦理匯款，但銀行行員警覺地攔阻了我，並告知我可能遇到詐騙。經反覆確認後，我才意識到這些投資根本是假的。這場夢想致富的計劃，最終讓我付出了沉痛的代價。",假投資詐騙,假投資
122915723088498778,2024-12-03T16:00:00Z,臺中市,4,我平時會刷微博，某天突然看到一個投資廣告，說是保證高收益穩賺不賠。於是我透過微博聯繫了對方，他把他的LINE ID給我後，我們在LINE上聊起來。他推薦了一個叫“NANA PLASTIC SURGERY”的投資APP，還附上網址，看起來相當專業。他教我註冊帳號，還一步步指導我怎麼買虛擬貨幣。起初我投入了幾萬元，對方說賺到了，鼓勵我追加投資。為了能賺更多，我又追加了大筆金額。直到有一天，我想提領獲利時，系統卻顯示無法操作，而對方也不再回應。總共損失了49萬2000元，這一切就像一場惡夢！,假投資詐騙,假投資
130536102858592288,2024-12-24T16:00:00Z,高雄市,6,我於113年11月23日16時59分於住處，瀏覽社群網站(facebook)看到免費加入當沖群組可以賺大錢的內容，便加入財富分享圈XIII的LINE群組，裡面有一位自稱張玟婷及自稱賴幕天的LINE，他們兩人推薦我碩天的投資網站可以獲利，我便加入碩天客服的LINE，如我有要投資，便與碩天客服聯繫儲值的金額即可，我以網路轉帳的方式分別儲值了5次，共儲值新台幣205000元，起初我有賺到新台幣1萬左右，之後，我擔心被騙想把儲值的金額領出來，前3次都有提領成功但最後1次想提領1筆10萬的金額，卻提領不出來，碩天客服又要我繳納320735元說有一筆股票交易，我覺得有點奇怪，我才知道遭詐騙。,假投資詐騙,假投資
135986657831686172,2025-01-08T16:00:00Z,臺中市,4,"那是2025年12月31日的清晨，窗外寒意逼人，而我還沉浸在節日即將來臨的期待中，突然間，一個陌生的電話打破了我寧靜的早晨。電話那頭的聲音低沉而急促，聲音裡帶著一股官方的威嚴，讓我一瞬間陷入了困惑。
「您好，我是高雄市刑大、金管會的偵查員。您的名下帳戶近期有12筆異常交易，顯示您的帳戶可能被盜用。」那人語氣急切，彷彿事情相當緊急。「我們需要立即處理，否則會造成更多的損失。」
一聽到「盜用帳戶」，我的心跳不禁加速。帳戶怎麼會被盜？我從未遇過這樣的情況。對方繼續向我解釋，稱為了保護我的資金安全，必須立即進行一系列的處理，並要求我提供一些信息來驗證我的身份。
接著，電話那頭的聲音又換成了一位自稱為高雄警察的人，他語氣中帶著一絲安撫，告訴我這是一起刑事案件，必須立即採取行動，並讓我加入了兩個LINE帳號（其中一個ID為asb15402，另一個ID我已經記不清楚了）。這些所謂的警察與金管會人員都強調，這是非常重大的案件，為了防止我的資金再度被盜用，他們將會代為處理財產。
對方的話語讓我心裡感到一絲恐慌，畢竟自己的資金安全至關重要。於是，我依照他們的指示，前往了約定的地點，將現金交給了他們。接著，他們又要求我申辦三張新的門號，以便進行後續的「操作」。在這樣的壓力與焦慮中，我只覺得自己彷彿被逼入了一個無法逃脫的困境。
然而，當我完成所有指示後，心中的不安依然未曾減少，反而隱約覺得這一切似乎有些不對勁。我決定前往派出所詢問，想確認一切的真相。
結果，當我進入派出所並查證後，警察告訴我，這一切完全是詐騙！那兩個所謂的高雄市刑大、金管會人員，根本就是一群不法分子，他們用虛假的身份與話術一步步將我引入了這場騙局中。聽到這個消息的那一刻，我的心情瞬間崩潰。原來，我所有的現金和努力，竟然都落入了不法之徒的口袋。
我傷心、後悔，心中的懊悔如潮水般湧來。180,000元的損失，對我而言，無疑是一場巨大的打擊。我無法理解，自己怎麼會如此輕易地相信了這些陌生的電話和網絡訊息，讓自己陷入如此的困境。也許是對於這個陌生世界的不了解，讓我失去了應有的警覺。
但此時此刻，我只能將這些痛苦與悔恨深深埋藏在心中。我明白，這是一次深刻的教訓。在這個信息化的時代，無論誰用什麼樣的身份或語氣，都可能是詐騙的開始。此後，我將不再輕易相信任何陌生來電，更不會隨便提供自己的財務信息，因為我已經深刻體會到，信任若被不當利用，可能會讓人付出無法挽回的代價。
這次的經歷，不僅是金錢上的損失，更是一場心靈上的洗禮。我希望我的故事，能夠讓更多的人警覺，避免重蹈覆轍，不讓自己的信任被那些心懷不軌的人輕易利用。",假檢警詐騙,假檢警
130868164018835457,2024-12-25T16:00:00Z,苗栗縣,11,12月20日，我接到一通來電，對方聲稱是戶政事務所的工作人員。他說，有人持我的證件試圖申辦戶籍謄本。聽到這裡，我立刻緊張起來，問該怎麼處理。對方說這是嚴重的案件，並幫我轉接到所謂的「警察單位」。接聽電話的「警察」語氣沉穩，還主動加了我的LINE。他說，我可能涉及刑事案件，為了確保財產安全，建議我暫時把現金和金融卡交給他們代管。當時，我完全沒有懷疑，還根據指示面交了7萬元現金及3張提款卡。然而，當我和朋友提起此事時，朋友立刻提醒我這很可能是詐騙！我才驚覺受騙，連忙報案，但已經無法追回這些錢和卡片。,假檢警詐騙,假檢警
155875127404269578,2025-03-04T16:00:00Z,桃園市,3,我在114年3月4日接獲假冒財政部之電子郵件，內容謊稱我的載具歸戶驗證未成功，所以要求我進入網址對方提供之網址進行操作驗證，於是我便依網址內要求，填寫我本人的信用卡資訊並輸入簡訊驗證碼，之後就收到銀行通知刷卡消費，我覺得很奇怪，仔細想想後才發現我可能遇到詐騙，所以才趕快故至派出所報案，請求警方協助。真是慘痛的經驗!,假檢警詐騙,假檢警
126877770805415944,2024-12-14T16:00:00Z,臺北市,1,"那天下午，陽光灑進客廳，我正哼著小曲兒，準備開始我的家務。電話響了，一個陌生的男聲，自稱是檢察官，語氣嚴肅得讓我心頭一驚。他說我涉嫌一宗重大洗錢案，需要配合調查，否則就要被逮捕。我一個普普通通的家管，怎麼可能牽扯到洗錢？但他的話語權威而咄咄逼人，加上我年紀大了，耳根子也軟，竟然開始相信了他的話。

他指示我，要將名下所有存款都轉到一個「安全帳戶」保管，以協助調查。我慌亂中，按照他的指示，透過ATM操作，將辛苦存了大半輩子的積蓄，全數轉了出去。過程中，他不停地強調案件的嚴重性，不斷地催促我，我根本沒有時間去思考，去驗證他的身份。

直到晚上，女兒回家看見我憔悴的樣子，才發現了異樣。女兒幫我報警，警察告訴我，這是一起典型的假檢警詐騙案。我聽著，淚水止不住地流下來，六十三年的辛勞，就這樣付諸流水，全被那些騙子騙走了！我恨那些騙子，恨他們的虛偽和狠毒，更恨自己的愚昧和輕信。現在，每當我看到陽光灑進客廳，想起那天的事，我心裡的痛楚就如潮水般湧來，後悔莫及。希望我的遭遇能提醒更多人，千萬別輕信來路不明的電話，別讓悲劇再次上演。
",假檢警詐騙,假檢警
155898074240127040,2025-03-04T16:00:00Z,高雄市,6,114年03月04日在臉書社團一名暱稱王國雄之人欲購買我刊登的帽子，他使用message與我連繫，並給我宅配通之連結，我因為沒用過，就依照他的指示輸入宅配通資料後，假宅配通客服人員便與我聯繫，假客服人員稱其帳號未開通代付，之後會再安排銀行專員與聯繫，不久我就接獲假冒【金管會】人員【使用通訊軟體LINE】來電，假金管會人員告知我說要確認帳戶是否為我本人所有，故我依照假金管會人員指示將我帳戶轉2筆金額至對方帳戶048-01000428386788，第一筆金額新台幣49985元、第二筆金額新台幣39087元，共損失新台幣89072元，驚覺受騙，故至所報案。,假檢警詐騙,假檢警
163842331441631232,2025-03-26T16:00:00Z,嘉義市,16,我接獲假冒【內政部警政署刑事警察局】人員以【LINE】來電，謊稱有人拿我的證件報低收入戶補助，還有我的個人資料遭人冒用涉嫌毒品案件，需交付財產讓對方監管，所以我不疑有他依照假警察指示面交財產，今天對方再次以LINE電話聯繫我，要求我面交財產，我便前往派出所進行求證，才驚覺受騙。,假檢警詐騙,假檢警
163827633992241176,2025-03-26T16:00:00Z,臺北市,1,"那天，我打開信箱，一封署名「假冒監理站」的郵件赫然出現在眼前，標題寫著「罰單未繳」。我心想，最近好像真的開車違規過，一時不察便點開了信件中的「釣魚連結」。

網頁的介面做得跟真的一模一樣，我按照指示輸入了信用卡資料，想說趕緊把「罰單」繳清了事。沒想到，幾天後收到信用卡帳單，金額竟然遠遠超過罰單應有的數目！仔細核對後才發現，信用卡上多了一筆莫名其妙的支出。

我急忙聯絡銀行，確認自己遭到「詐騙」！原來那封「假冒監理站」的郵件是個陷阱，我成了「詐騙集團」眼中的肥羊。損失了一大筆金額，我懊悔不已，怪自己太過大意，沒有仔細查證。這一次的教訓，讓我深刻體會到網路世界的黑暗，以後再也不敢隨便點擊不明連結了。",假檢警詐騙,假檢警
138519491721039874,2025-01-15T16:00:00Z,雲林縣,9,"我在網頁搜尋手工打工的廣告，我到處瀏覽找尋有沒有適合也喜歡的工作，便認識一名LINE(○○媽咪)，其向我介紹工作項目及細節，後便詢問我投資轉錢方式有沒有興趣，我始得知投資訊息，其在向我介紹一名特助，提供他的個人訊息給我，給了我一組投資網址請我下載，又邀請我加入LINE投資群組（VerdantPower），其稱我要先行購買虛擬貨幣(USDT)再行轉至其指定錢包地址，後續收到幣額後會在轉換成投資網站上的資金，進行後續投資，由他們代操盤，後續因為我要出金，其以各種理由推託無法出金，持續要求我要繼續儲值，我驚覺有異。
我原本只是想找尋工作賺錢，結果錢都還沒賺到，就被騙走了我辛苦存下來的錢，這次的經驗讓我學到教訓，凡事要追根究柢，不要被表面給蒙蔽了。
",假求職詐騙,假求職
167915491845738543,2025-04-06T16:00:00Z,高雄市,6,我於114年3月24日於抖音上看到家庭代工徵人廣告，故向歹徒聯絡後，使用LINE通訊軟體與歹徒對話，歹徒假藉向我先行收取家庭代工材料費用，故要求我寄送金融卡當作保證金，我誤信而於【114年03月26日20時15分】以【超商寄送】方式交付高雄市第三信用合作社金融卡1張，另於04月01日19時50分許再次寄送中華郵局金融卡1張，後因【歹徒不再理會，自行至銀行辦理卡片遺失時，銀行遭渠帳戶已遭警示】，驚覺受騙。,假求職詐騙,假求職
156237198503448588,2025-03-05T16:00:00Z,桃園市,3,我於114年1月8日，使用社群軟體抖音時看到廣告影片說如何增加額外收入，直接用手機就可以操作，遂加入對方LINE好友連結和對方聯繫，對方稱要我協助處理虛擬貨幣的訂單，我就依照對方指示拍攝名下永豐銀行帳號封面、並於114年01月10日許用LINE傳給對方網路銀行的帳密、申辦MAX交易所、MaiCoin交易所的帳密給對方，而對方說會先給我新臺幣6000元薪水，聲稱永豐銀行帳號是借給對方使用虛擬貨幣的訂單交易使用，而MAX交易所、MaiCoin交易所的帳密對方稱是是先幫我升至VIP1等級，之後才會比較好操作，升級之後再把帳號給我操作協助處理虛擬貨幣的訂單，復於114年02月07日收到永豐銀行打來電話稱我的帳戶金額異常有異常使用被警示戶，故今日才至派出所報案。,假求職詐騙,假求職
146120040423362566,2025-02-05T16:00:00Z,屏東縣,8,"報案人小李在Facebook社團「屏東工讀、臨時打工站！」看到一則徵才貼文，便加了對方提供的Line ID。對方告訴小李有一個投資項目，聲稱可以獲得不錯的回報。小李心想金額不大，便沒有多加查證。

隨後，對方提供了一個名為「Azbit」的網站，並詳細介紹如何將資金投入虛擬貨幣交易。小李聽信對方的說法，將資金匯入，並期待著能夠獲得獲利。然而，當小李想要提領資金時，卻發現無法提領，且系統要求支付保證金，這時他才驚覺自己可能遭遇詐騙。

這次經歷讓小李深感懊悔，決定報案並分享自己的故事。他希望提醒大家，在網路上接觸到任何投資機會時，務必保持警覺，仔細核實對方的身份與資訊。詐騙手法層出不窮，唯有謹慎行事，才能有效保護自己的財產安全。",假求職,假求職
163931189176963103,2025-03-26T16:00:00Z,新北市,2,"我在 抖音上看到一個徵才廣告，她說有 「居家工作機會」，只要用手機就能賺錢，條件也很簡單！
我心想：「這麼輕鬆的工作，應該不錯吧？」於是就加了對方的 Line，詢問詳情。
高惠貞告訴我：「工作前要用金融卡做認證，這樣才能拿到補助款！」
她還強調：「這是公司規定，認證完，薪水跟補助馬上就會下來！」
當時我 完全沒懷疑，想說反正只是認證一下，應該沒什麼問題……
於是，當天我在  7-11 門市，把金融卡用超商寄到她指定的門市
帳戶被警示，錢也提不出來！
到了 3月，我去 ATM 提款時，卻發現 帳戶被警示，無法領錢！
這時候我才驚覺：「完蛋了，我的帳戶變成詐騙集團的人頭帳戶！」
而且，我還發現對方曾經匯了錢到我的帳戶。我越想越不對勁，馬上趕到派出所報案！",假求職詐騙,假求職
130867847638290446,2024-12-09T16:00:00Z,臺北市,1,"那則Facebook家庭代工的貼文，就像一隻閃著誘人光芒的螢火蟲，輕易地吸引了我這個43歲、做著其他服務工作的單親媽媽。我多麼渴望能兼顧家庭和經濟壓力，多麼希望那筆額外的收入能改善孩子的生活。吳珍的貼文簡潔有力，充滿了希望的字眼：家庭代工，輕鬆兼職！

我加了王先生的Line，他親切地引導我，一步步地說服我為了「取得補助金」而必須寄送我的第一銀行提款卡。他用溫和的語氣、熟練的技巧，打消了我所有的疑慮，甚至連提款密碼都要求我透過Line告知。我天真的以為，這是一份值得信賴的機會，我急需這份工作，所以根本沒有多想。

我按照指示，透過統一超商的賣貨便，寄出了我的提款卡，心裡盤算著拿到補助金後要買什麼給孩子。然而，等來的卻不是補助金，而是銀行通知我的帳戶被凍結的簡訊！一瞬間，我從天堂跌落地獄，所有的希望都化成了泡影，腦中一片空白，只覺得天旋地轉。

我意識到自己被騙了，那閃爍的螢火蟲，原來是吞噬我血汗錢的陷阱。那一刻，我感覺到深深的悔恨和絕望，不僅是錢的損失，更是對自己愚蠢的懲罰。那些話語，那些承諾，都像是惡夢般真實，我恨透了那個虛偽的王先生，也恨透了自己的輕信。現在，我只能報警，希望警方能追回我的錢，也希望這個慘痛的教訓能讓更多人警惕，不要再像我一樣，成為詐騙集團的受害者。
",假求職詐騙,假求職
155553847664709666,2025-03-03T16:00:00Z,臺中市,4,"最近我一直在找工作，無意間在臉書上看到一則素人模特兒的徵才廣告，感覺不需要經驗，薪資待遇也不錯，於是我點進去了解。對方讓我加了一個LINE帳號，暱稱叫Rosie、睿睿媽，看起來很專業，還發來一些過往合作案例，說得頭頭是道。對方告訴我，這份工作並不難，但需要「經營電商體驗」，也就是先幫忙代購代售商品，賺取價差，才能取得錄取資格。我原本有點猶豫，但她一直強調這是「流程規定」，許多模特兒都是這樣過來的，於是我決定試試看，便依照指示提供了帳戶照片，並先匯款91,000元到指定帳戶，購買所謂的代售商品。沒想到，過了一天，對方告訴我，資金還需要再流通10萬元，才能正式入帳，不然前面的投入也無法變現。我這才意識到事情不對勁，開始搜尋類似的案例，結果發現這根本是詐騙！我連忙回訊息，但對方已讀不回，我的錢也要不回來了……原本想找工作，沒想到不但沒賺到錢，還白白損失了近十萬塊。",假求職詐騙,假求職
160264805406478368,2025-03-16T16:00:00Z,新北市,2,我在旋轉拍賣上賣一個包包，沒多久就有買家來詢問，說要下單購買。但他下單時卻說系統無法完成交易，然後丟了一個通訊軟體帳號給我，說那是旋轉拍賣的「客服」，要我聯繫處理問題。我加了那個「客服」，對方告訴我，因為買家的帳戶被凍結，所以交易沒辦法成功。接著，他說要幫忙解決問題，叫我再加一個「銀行專員」的通訊軟體帳號。這個「專員」的暱稱還寫著「客服專員-楊昱昌」，看起來很正式，我也就沒多想。這個「銀行專員」一加上我，就打來電話，語氣專業地跟我解釋，說只要我先匯一筆款項，才能解除買家的警示帳戶，讓交易順利進行。我當時沒多想，照著指示把錢轉了過去。結果，到了隔天，我有些疑問想問旋轉拍賣的客服，卻發現對方完全不回應，這時才驚覺不對勁……這根本就是一場騙局！,假買家騙賣家詐騙,假買家
135926642714349573,2025-01-08T16:00:00Z,臺南市,5,我是【Facebook】平台賣家。於【114年1月8日23時01分】，假買家透過【Sada Khan】聯繫。買家表示要使用【7-11賣貨便）】進行交易。 我依指示前往該平臺創建賣場並提供連結，但買家聲稱無法完成訂購。買家隨後傳送一個自稱是【平台名稱】的【客服網址（或是LINE帳號）】，要求我聯絡。假客服告知我因【未開通金流服務】，需要配合進行驗證作業。 我隨後接獲自稱銀行專員的來電，表示需要進行【金流驗證】才能開通服務。我依照指示，轉帳（匯款）共計新臺幣【199949】元至對方提供的帳戶。我認為事有蹊蹺不願配合辦理，對方隨即失去聯繫，始知遭詐騙。,假買家騙賣家詐騙,假買家
163192245896351807,2025-03-24T16:00:00Z,高雄市,6,"我在臉書多個社團發布販售室內腳踏車的貼文，後續有一名臉書網友謝◯宏，私訊被害人表示欲購買商品，網友謝◯宏就表示欲購買我販售的商品，就傳了連結網址要求我填寫資料及對方提供的訂貨單的編號，填寫完後客服稱被害人未開通服務，要求我照指示操作網路匯款，後續我照對方指示操作，總共匯款新臺幣14萬4,076元，後續驚覺遭騙至所報案，這次的教訓真是讓我心存警惕。 ",假買家騙賣家詐騙,假買家
158410112820580359,2025-03-11T16:00:00Z,桃園市,3,我是旋轉拍賣的賣家，3月12日有個假買家透過通訊軟體找我，說要用旋轉拍賣交易。我超開心，馬上創建賣場給連結，他卻說下不了單，還丟一個自稱「旋轉拍賣」的客服網址（或LINE）給我。我聯繫客服，對方說我沒開通金流跟實名制，要驗證才行。後來一個自稱銀行專員的傢伙打來說要金流驗證，我傻傻轉了49123元過去，心想這下能賣東西了吧。轉完錢我覺得怪怪的沒再配合，對方也沒了消息，我查了一下才知道被騙了！我整個人像是被潑冷水，趕快報警，4萬多飛了，真的是衰到爆啦！,假買家騙賣家詐騙,假買家
150640750479020084,2024-12-21T16:00:00Z,新北市,2,"12月21日晚上，我在臉書上PO文賣兩張五月天演唱會門票。大概在22點15分，一位叫「何雅玲」的人私訊我，說她有興趣買票，還很積極，馬上提供了一個LINE網址(https://line.me/ti/p/rxMJAcsRR4)，讓我們加好友聊細節。

加上好友後，整個交易進行得很順利，她甚至說要馬上匯款。但她提到一個問題：「因為賣家沒有簽署藍新金流，導致訂單無法完成。」聽起來像是很正規的操作程序，於是我按照她的指示，當晚23點09分，匯了49058元到她提供的帳戶。

結果，對方說因為系統出問題，金流凍結，需要我再操作解凍程序。這時候我覺得不太對勁，開始細問一些細節。對方開始支支吾吾，態度也變得有點奇怪，甚至催促我快點完成操作，否則訂單會取消，票也賣不掉。

這一瞬間，我才驚覺自己可能遇到詐騙，立刻停止後續操作，趕緊報案。後來回頭看，發現她提供的藍新金流說法根本是假的，帳戶也是詐騙集團常用的手法。這場交易不僅門票沒賣成，還差點讓我損失近五萬元，真的讓我懊悔不已。",假買家騙賣家解除分期付款詐騙,假買家
130866344814972987,2024-12-25T16:00:00Z,臺北市,1,"那天，我在Threads上賣紅酒，一個自稱姵妤的買家迅速回應，說要買。她熱切的態度讓我放下戒心，乖乖按照她的指示，在好賣+上架商品。 沒想到，她接著說她的帳戶被停權，需要我協助開通。 我本著想完成交易的心情，點進了她提供的連結，那是一個偽裝成好賣+客服的LINE帳號，對方自稱「客服專員」。

「客服專員」態度專業，讓我完全沒起疑。她要求我提供身分證件和銀行帳戶資訊，說是為了核對身份。我傻傻地把中國信託和國泰世華的帳戶資料都給了她。 當時，我腦袋一片空白，只一心想著順利完成交易拿到紅酒的錢。 直到我發現中國信託帳戶裡的錢開始一筆一筆地消失，才驚覺自己掉進了陷阱！

五筆，每一筆都轉入同一個永豐銀行的帳戶，總計19055元！ 我的血汗錢，就這樣被一個虛假的交易、一個虛假的客服、一個虛假的買家，輕易地騙走了！ 39歲的我，從事美容理髮工作，辛辛苦苦賺來的錢，就這樣付諸流水。 現在回想起來，每一個環節都那麼細緻，那麼令人防不勝防。 我恨自己的愚蠢，也恨這些披著羊皮的惡狼！這19055元，不僅僅是錢，更是我的血與淚。
",假買家騙賣家詐騙,假買家
161311486952607770,2025-03-19T16:00:00Z,桃園市,3,我是一名Facebook賣家，3月20日晚上8點34分，收到一名買家的訊息，對方說想買我的商品，並假冒使用「嘉里大榮」運送。我按照他的要求，點擊了他提供的連結，填寫了收貨地址等資料。填完後，他又說需要「託運條例簽署認證」，並發了一個LINE連結給我。我加了那個LINE帳號，對方自稱是「王專員」，說要進行金流驗證，確保交易安全。他一步步指示我提供銀行資訊，還說這只是認證，錢最後都會退回來。我信以為真，分四次轉帳，直到最後才驚覺不對勁。我趕緊撥打165查證，這才確認自己被詐騙了，並立刻到派出所報案！,假買家騙賣家詐騙,假買家
132293173165690904,2024-12-29T16:00:00Z,臺北市,1,"那晚的墾丁星空真美，我正站在海邊，享受著帶團後的片刻寧靜。突然，手機震動，玉山銀行的APP推播訊息跳出來，刺眼的三筆盜刷記錄，像三把尖刀狠狠刺進我的心臟。四萬五千多塊！那是辛苦帶團兩個月的收入，我下個月要繳房貸、小孩學費的錢啊！

我立刻癱軟在地上，腦中一片空白。這些錢對我來說，不是數字，是生活，是希望。我仔細回想，今天根本沒使用過信用卡，一定是詐騙！可恨的是，我明明很小心，從來不隨便點不明連結，也不輕易洩露個人資訊，怎麼還會發生這種事？

我試圖撥打銀行客服電話，語氣顫抖地說明情況，電話那頭的聲音冰冷而公式化，除了報案流程，其他毫無安慰。掛斷電話後，我茫然地看著大海，鹹鹹的海風吹拂著我的臉頰，卻無法撫平心中的悲痛。

那四萬五千塊，不只是錢，更是對我努力工作的嘲諷。五十多歲的我，本該享受晚年，卻要為這筆突如其來的損失焦頭爛額，為了補上這筆錢，我可能又要加班帶更多團，又要少陪家人了。我真是個失敗的導遊，失敗的父親… 這一切，都拜那該死的盜刷所賜！我恨透了這些躲在暗處的詐騙集團，他們偷走的，不只是我的錢，還有我的希望和未來。
",信用卡遭盜刷詐騙,其他
127335800655319086,2024-12-15T16:00:00Z,高雄市,6,我的親友邱某所使用之【Instagram】網路帳號遭歹徒盜用，於113年12月16日傳送訊息向我表示急需借錢，我當時沒想太多，以為他就是我的親友本人邱某，我想說幫助他一下，也沒多問，就從我的新光銀行轉帳2筆共新台幣50000元至對方提供之銀行帳戶，事後查證始驚覺遭詐騙。,盜用網路帳號詐騙,其他
152986806105673728,2025-02-24T16:00:00Z,南投縣,13,我於114年2月24日23時29分許，朋友阿忠透過LINE(暱稱:阿忠；ID:我不知道)向我表示他有遇到困難，需要臨時向我借新臺幣3萬元，於是我於114年02月25日00時43分許由我的中國信託帳戶轉帳新臺幣3萬元到對方提供的台中銀行帳戶，還有損失跨行轉帳手續費新台幣15元，對方後來又跟我借新臺幣5萬元，我驚覺有異打手機向朋友確認，朋友稱LINE遭不明人士盜用，並沒有遇到什麼困難，也從未向我借錢，我才發現被詐騙來派出所報案。,盜(冒)用LINE帳號,其他
160592022162378759,2025-03-17T16:00:00Z,桃園市,3,我於114年03月17日11時38分接獲公司會計LINE的傳訊，而內容為：需要匯款郵局繳費，並問我是否先行轉新台幣5000元，於是公司會計在LINE裡面傳一個帳號給我，我信以為真並用中國信託網路銀行轉帳新台幣5000元過去，當我轉過去之後並詢問公司會計轉帳5000元夠用嗎，你是要給你女兒當零用錢，對方回應說不是，我要繳款用的，我並跟他說我身上還有新台幣11000元，於是我前往7-11超商ATM存錢新台幣10000元，並使用網路銀行轉帳兩筆各5000元，今日公司同仁及會計電話聯繫，會計小姐並跟我說他的LINE遭盜用，我才驚覺遭詐騙，故至派出所報案。,盜(冒)用LINE帳號詐騙,其他
125079096001564735,2024-12-09T16:00:00Z,桃園市,3,"我是一名台灣彩券店的店員，平時工作中總是接觸各式各樣的客人。12月3日早上8點多，我在LINE上收到一位客人的訊息，他說要先下單兩張彩券。對方語氣很自然，還提到會稍後過來付款。我當時沒有多想，覺得不過是再普通不過的訂單，便按照他的指示完成了操作。
結果到了該約定的付款時間，這名客人卻遲遲沒有現身。我聯繫對方時，他總是以「在路上」或「晚點再匯」等理由拖延。我也耐心等了好幾次，但最後卻完全聯繫不上他了。我這才開始懷疑，難道遇上了詐騙？
當我確認無法再聯繫到對方時，內心的懊悔和自責一下湧了上來。這次的損失不是小數目，整整20萬元就這樣被騙走了！我趕緊報案，希望能找回損失，但這一切給了我一個深刻的教訓——在交易中無論看起來多「普通」，都絕不能掉以輕心，否則像我一樣，就會被不法分子趁虛而入！",假預付型消費詐騙,其他
163830053916905487,2025-03-26T16:00:00Z,屏東縣,8,"某天下午，我接到一通沒有顯示號碼的電話，電話那頭聲音聽起來很像我兒子。他說手機壞了換號碼，請我加他的LINE。我當下毫無懷疑，照做了。幾天後，他說要買房子，但工程款臨時周轉不過來，希望我幫忙先墊付。我信以為真，當天就在兩個不同的地點，分別匯了35萬和15萬給他，共50萬元。直到晚餐時，我聯絡上真正的兒子，他卻說完全不知道這件事，我才震驚地意識到自己遭到詐騙。
親人換號、借錢等訊息務必要多方求證，尤其涉及金錢匯款，更要透過電話或面對面確認，別輕信文字訊息，以免財產受損。",猜猜我是誰詐騙,猜猜我是誰
